Published,Type,Title,Description,Video ID,Guests,Episode,Guests_String,mp3,bytes,duration,duration_hhmmss
2020-12-07 03:07:26,WIR,Turkey & Azerbaijan Connecting | Opposition Uniting | Putin support? | Kocharyan Interview (Ep. 30),"ANN/Groong Week in Review Episode 30 - Dec 6, 2020

Topics Covered:
- Turkey and Azerbaijan Connecting
- Armenia’s Political Opposition Uniting
- Does Putin support Pashinyan?
- Robert Kocharyan Interview

Your Hosts:
- Asbed Bedrossian
- Hovik Manucharyan

Resident Panelists:
- Varuzhan Geghamyan
- Asbed Kotchikian

Recorded: Dec 6, 2020",wyGiEJeHetI,"akotchikian,vgeghamyan",30,"""akotchikian"",""vgeghamyan""",6729955-turkey-and-azerbaijan-connecting-armenia-s-political-opposition-uniting-does-putin-support-pashinyan-robert-kocharyan-interview-ep-30.mp3,40770682,3393,0:56:33
2020-12-04 18:51:09,WIR,Border Demarcation between Armenia and Azerbaijan | Scene in Yerevan | COVID | Armenia Fund (Ep. 29),"ANN/Groong Week in Review Episode 29 - Nov 29, 2020

Topics Covered:
- Border Demarcation between Armenia and Azerbaijan
- The Scene in Yerevan
- COVID Update
- Armenia Fund support for the post-war Economy

Your Hosts:
- Asbed Bedrossian
- Hovik Manucharyan

Resident Panelists:
- Asbed Kotchikian
- Hrant Mikaelian

Recorded: Nov 29, 2020",koBNWaNJ_xY,"akotchikian,hmikaelian",29,"""akotchikian"",""hmikaelian""",6701140-border-demarcation-between-armenia-and-azerbaijan-the-scene-in-yerevan-covid-update-armenia-fund-support-for-the-post-war-economy-ep-29.mp3,28548510,2375,0:39:35
2020-12-04 00:12:01,COG,𝐒𝐨𝐯𝐢𝐞𝐭 𝐨𝐫 𝐀𝐫𝐦𝐞𝐧𝐢𝐚𝐧? 𝐓𝐡𝐞 𝐋𝐢𝐟𝐞 𝐚𝐧𝐝 𝐓𝐢𝐦𝐞𝐬 𝐨𝐟 𝐀𝐧𝐚𝐬𝐭𝐚𝐬 𝐈𝐯𝐚𝐧𝐨𝐯𝐢𝐜𝐡 𝐌𝐢𝐤𝐨𝐲𝐚𝐧 (𝐄𝐩 #𝟐𝟖),"Conversations on Groong

Soviet or Armenian? The Life and Times of Anastas Ivanovich Mikoyan


Born in Sanahin, Armenia in 1895, Anastas Ivanovich Mikoyan was the most prominent Soviet state figure of Armenian origin. A survivor, Mikoyan managed to weather every Soviet leader from Lenin to Brezhnev.  He was once the #2 man in Moscow after Nikita Khrushchev, and his legacy is complex.  Today on Groong, we will explore this extraordinary historical figure.

To help us unpack the historical legacy of Mikoyan, 𝐏𝐢𝐞𝐭𝐫𝐨 𝐒𝐡𝐚𝐤𝐚𝐫𝐢𝐚𝐧 joins us today from Cleveland. Pietro is a historian and a Ph.D. candidate in Russian History at the Ohio State University. His dissertation focuses on Mikoyan’s reforms in de-Stalinization and the nationality sphere in the Khrushchev-era USSR. His analyses on Russia, Armenia, and the post-Soviet space have appeared in The Nation, the Cleveland Plain Dealer, the Russian International Affairs Council, Russia Direct, and Hetq.  He has also worked with the Gomidas Institute in London on the republication of 19th century accounts of the Russian Caucasus and Armenia.

Editors:
  - 𝐀𝐬𝐛𝐞𝐝 𝐁𝐞𝐝𝐫𝐨𝐬𝐬𝐢𝐚𝐧
  - 𝐇𝐨𝐯𝐢𝐤 𝐌𝐚𝐧𝐮𝐜𝐡𝐚𝐫𝐲𝐚𝐧

Web: https://groong.org/podcasts/CoG-20201203.html
Episode 28
Recorded on Dec. 3, 2020",BrQQZ_CrgAE,pshakarian,28,"""pshakarian""",6686738-cog-soviet-or-armenian-the-life-and-times-of-anastas-ivanovich-mikoyan-28-dec-3-2020.mp3,28081441,2336,0:38:56
2020-11-18 16:34:21,WIR,Who won/lost? | Pax Russiana | Turkey’s presence in Azerbaijan | Jubilation in Baku (Ep. 27),"ANN/Groong Week in Review Episode 27 - Nov 15, 2020

Topics Covered:
- The war ends. What are the terms of the deal?
- Pax Russiana
- The extent of Turkey’s presence in Azerbaijan
- Jubilation in Baku

Your Hosts:
- Asbed Bedrossian
- Hovik Manucharyan

Resident Panelists:
- Asbed Kotchikian
- Emil Sanamyan
- Artyom Tonoyan

Recorded: Nov 15, 2020",8A_3peGKhIQ,"akotchikian,esanamyan,atonoyan",27,"""akotchikian"",""esanamyan"",""atonoyan""",6447709-the-war-ends-who-won-and-who-lost-pax-russiana-the-extent-of-turkey-s-presence-in-azerbaijan-jubilation-in-baku-ep-27.mp3,31945265,2658,0:44:18
2020-11-12 05:10:43,WIR,Six weeks of war |  What is Russia thinking? | To recognize or not to recognize (Ep. 26),"ANN/Groong Week in Review Episode 26 - Nov 8, 2020

Topics Covered:
- Six weeks of war, what to do next.
- What is Russia thinking?
- To recognize or not to recognize.

Your Hosts:
- Asbed Bedrossian
- Hovik Manucharyan

Resident Panelists:
- Asbed Kotchikian
- Emil Sanamyan
- Yeghia Tashjian

Recorded: Nov 7, 2020",xDvpV89gYlY,"akotchikian,esanamyan,ytashjian",26,"""akotchikian"",""esanamyan"",""ytashjian""",6340759-six-weeks-of-war-what-is-russia-thinking-to-recognize-or-not-to-recognize-ep-26.mp3,30180440,2511,0:41:51
2020-11-03 05:55:02,WIR,"War & Diplomacy: Minsk Group, Iran, Geneva | Support from Ex-presidents | Update on War (Ep. 25)","ANN/Groong Week in Review Episode 25 - Nov 1, 2020

Topics Covered:
- Summary of diplomatic activities
- Iranian mediation offers
- Negotiations in Geneva
- Support from ex-presidents
- Latest update on the war

Your Hosts:
- Asbed Bedrossian https://twitter.com/qubriq
- Hovik Manucharyan https://twitter.com/HovikYerevan

Resident Panelists:
- Asbed Kotchikian https://twitter.com/asbedk
- Suren Sargsyan https://twitter.com/s_a_sargsyan

Recorded: Oct 30, 2020",zcnDVH_sauE,"akotchikian,ssargsyan",25,"""akotchikian"",""ssargsyan""",6203116-war-diplomacy-minsk-group-iran-geneva-support-from-ex-presidents-update-on-war-ep-25.mp3,21449908,1783,0:29:43
2020-11-02 15:22:10,COG,Armeenia and Artsakh in the Arab Media (Ep #24) - 10/28/2020,"Conversations on Groong:
Artsakh in the Arab Media - Oct 28, 2020

Since September 27, Azerbaijan has been waging an all out war on Artsakh, cluster-bombing towns and villages and killing civilians and destroying churches and cultural centers, with the aim to destroy and depopulate the region. The worldwide Armenian Diaspora has come together to fight this existential threat.

We’ve read much about the Diaspora’s activities around most of the world, but what about the Arab world? This episode explores some of the challenges and opportunities that the Armenian communities in the Arab world face.

To help guide today’s Conversation on Groong, we have with us Prof. 𝐀𝐬𝐛𝐞𝐝 𝐊𝐨𝐭𝐜𝐡𝐢𝐤𝐢𝐚𝐧, who is a senior lecturer of political science and international relations at Bentley University in Massachusetts where he teaches courses on the Middle East and the former Soviet space.

Prof. Kotchikian is joined by:

𝐊𝐚𝐭𝐢𝐚 𝐏𝐞𝐥𝐭𝐞𝐤𝐢𝐚𝐧, who has been teaching at the American University of Beirut since 1988. She has published two books which compile newspaper articles and reports from the Genocide years published in the Canadian and British press. Katia has been compiling news for the Armenian News Network Groong since 1999.

And

𝐕𝐞𝐫𝐚 𝐘𝐚𝐜𝐨𝐮𝐛𝐢𝐚𝐧, who is the executive director of the Armenian National committee of the Middle East. She’s a PhD candidate in political science and a lecturer at the American university of Beirut (AUB) in politics. Vera also teaches courses on The Armenian Genocide at Haigazian university.

Editors:
  - 𝐀𝐬𝐛𝐞𝐝 𝐁𝐞𝐝𝐫𝐨𝐬𝐬𝐢𝐚𝐧
  - 𝐇𝐨𝐯𝐢𝐤 𝐌𝐚𝐧𝐮𝐜𝐡𝐚𝐫𝐲𝐚𝐧

Web: https://groong.org/podcasts/CoG-20201028.html
Episode 24 | Recorded on October 28, 2020",fuoJOkBl5G4,"kpeltekyan,vyacoubian",24,"""kpeltekyan"",""vyacoubian""",6188845-cog-artsakh-in-the-arab-media-24-oct-28-2020.mp3,37743954,3141,0:52:21
2020-10-28 18:12:01,WIR,International diplomacy | Turkey’s endgame | War and post-war economy | Update on COVID - 10/25/2020,"ANN/Groong Week in Review - 10/25/2020

Topics Covered:
- International diplomacy on the move?
- What is Turkey’s endgame?
- War and post-war economy
- Update on COVID

Guests:
- 𝐀𝐬𝐛𝐞𝐝 𝐊𝐨𝐭𝐜𝐡𝐢𝐤𝐢𝐚𝐧
- 𝐇𝐫𝐚𝐧𝐭 𝐌𝐢𝐤𝐚𝐞𝐥𝐢𝐚𝐧
- 𝐄𝐦𝐢𝐥 𝐒𝐚𝐧𝐚𝐦𝐲𝐚𝐧

Your Hosts:
- 𝐇𝐨𝐯𝐢𝐤 𝐌𝐚𝐧𝐮𝐜𝐡𝐚𝐫𝐲𝐚𝐧
- 𝐀𝐬𝐛𝐞𝐝 𝐁𝐞𝐝𝐫𝐨𝐬𝐬𝐢𝐚𝐧


Website: https://groong.org/podcasts/WiR-20201025.html
Episode 23 | Recorded on October 25, 2020",t4ITvzNhVZU,"akotchikian,hmikaelian,esanamyan",23,"""akotchikian"",""hmikaelian"",""esanamyan""",6115510-international-diplomacy-turkey-s-endgame-war-and-post-war-economy-update-on-covid-ep-23.mp3,28485036,2370,0:39:30
2020-10-21 07:36:46,WIR,Artsakh War - Back to 9/27 | War Council proposal | Diaspora mobilization (Ep. 22),"ANN/Groong Week in Review - October 18, 2020

Topics Covered:
- In retrospect: Tracing our steps back to Sep. 27
- Call from extra-parliamentary opposition for a War Council
- Mobilization of the Armenian diaspora

Your Hosts:
- Asbed Bedrossian
- Hovik Manucharyan

Resident Panelists:
- Asbed Kotchikian
- Emil Sanamyan

Episode 22.
Recorded: October18, 2020
Playlist: WiR (Week in Review)",o3n-aNMY8is,"akotchikian,esanamyan",22,"""akotchikian"",""esanamyan""",5997355-artsakh-war-back-to-9-27-war-council-proposal-diaspora-mobilization-ep-22.mp3,22139134,1841,0:30:41
2020-10-13 16:47:49,WIR,Artsakh War: Security situation | Diplomatic activity | Humanitarian impact (Ep. 21),"ANN/Groong Week in Review - October 12, 2020

Topics Covered:
- Security situation on the ground;
- Diplomatic activity, short & long term goals;
- Humanitarian impact in Artsakh &  Armenia;
- Effect of social media on the war.

Your Hosts:
- Asbed Bedrossian
- Asbed Kotchikian

Resident Panelists:
- Lara Aharonian: Co-founder & co-director of the Women's Resource Center NGO in Yerevan
- Robert Avetisyan: Representative of Nagorno Karabakh Republic in the US

Episode 21
Recorded: Oct 12, 2020
Full details: https://groong.org/podcasts/WiR-20201012.html
Playlist: WiR (Week in Review)",G_eehYrtoG4,"laharonian,ravetisyan",21,"""laharonian"",""ravetisyan""",5883073-war-in-artsakh-security-situation-diplomatic-activity-humanitarian-impact-ep-21.mp3,26791659,2228,0:37:08
2020-10-05 17:05:48,WIR,"Stepanakert Cluster Bombed | Turkey's Role | Russia Quiet | What's Next? - Oct 4, 2020 (Ep. 20)","ANN/Groong Week in Review - October 4, 2020

Topics Covered:
- Stepanakert under persistent bombardment using banned cluster bombs.
- Turkey’s role in the war.
- Why is Russia quiet?
- What can we expect next?

---

This episode of the podcast was fully devoted to the war in Artsakh. It was recorded on the morning of Saturday, Oct 3 Pacific time while one of our guests, Varuzhan Geghamyan was in Stepanakert as the city was undergoing constant bombardment.

Unfortunately, the air assault on Stepanakert and other civilian areas of Artsakh seems to have only intensified with more active use of cluster bombs, long-range missiles and suicide drones. As of early Monday morning (Pacific time) we have confirmed that Varuzhan is OK though he communicated that the situation is dangerous as the city is still under constant bombardment.

The use of cluster munitions, let alone targeting of civilian structures, is prohibited by international law and it seems that the dictator in Baku, Ilham Aliyev, is intent to level the city to the ground. As of this time, according to the Artsakh foreign ministry, 19 civilians have been killed, 80 wounded, and over 2700 property and civilian infrastructure has been damaged. We’re worried about the safety of Artsakh’s peaceful civilian population and urge you to raise awareness of this travesty among your non-Armenian friends and elected representatives.

SHARE THIS ARTICLE: https://www.telegraph.co.uk/news/2020/10/05/azerbaijan-dropping-cluster-bombs-civilian-areas-war-armenia

---

Resident Panelists:
- Varuzhan Geghamyan
- Asbed Kotchikian
- Marine Manucharyan
- Emil Sanamyan

Hosts:
- Asbed Bedrossian
- Hovik Manucharyan

Episode 20
Recorded: Oct 3, 2020
Full  details: https://groong.org/podcasts/WiR-20201004.html
Playlist: WiR (Week in Review)",F9vtJPBOfvM,"vgeghamyan,akotchikian,mmanucharyan,esanamyan",20,"""vgeghamyan"",""akotchikian"",""mmanucharyan"",""esanamyan""",5757580-stepanakert-cluster-bombed-turkey-s-role-russia-quiet-what-s-next-october-4-2020.mp3,25964305,2159,0:35:59
2020-10-03 23:03:56,COG,𝐀𝐫𝐦𝐞𝐧𝐢𝐚-𝐀𝐳𝐞𝐫𝐛𝐚𝐢𝐣𝐚𝐧 𝐂𝐨𝐧𝐟𝐥𝐢𝐜𝐭 𝐢𝐧 𝐑𝐞𝐠𝐢𝐨𝐧𝐚𝐥 𝐂𝐨𝐧𝐭𝐞𝐱𝐭 - 𝐋𝐢𝐛𝐚𝐫𝐢𝐝𝐢𝐚𝐧 / 𝐃𝐞 𝐖𝐚𝐚𝐥 (𝐄𝐩. 𝟏𝟗),"Conversations on Groong - October 3, 2020

It has now been 7 days since Azerbaijan initiated a wide-scale attack against Armenia and Artsakh. The tragic news of deaths and destruction continue to stream in every hour.

In today’s conversation on Groong, we talk to Jirair Libaridian and Thomas DeWaal about the regional geopolitics that helped create a ripe environment for renewed fighting and various potential scenarios that may develop as a result of it.

Questions explored:
- What was the path leading to the latest escalation?
- Why has Turkey taken an active role in the conflict?
- Was Russia caught off-guard with the escalation?
- Does the OSCE Minsk Process matter anymore?
- How does Iran factor in the conflict?

Guests:
  - 𝐓𝐡𝐨𝐦𝐚𝐬 𝐃𝐞𝐖𝐚𝐚𝐥
  - 𝐃𝐫. 𝐉𝐢𝐫𝐚𝐢𝐫 𝐋𝐢𝐛𝐚𝐫𝐢𝐝𝐢𝐚𝐧

Host:: 
  - 𝐀𝐬𝐛𝐞𝐝 𝐊𝐨𝐭𝐜𝐡𝐢𝐤𝐢𝐚𝐧

Produced by:
  - 𝐀𝐬𝐛𝐞𝐝 𝐁𝐞𝐝𝐫𝐨𝐬𝐬𝐢𝐚𝐧
  - 𝐇𝐨𝐯𝐢𝐤 𝐌𝐚𝐧𝐮𝐜𝐡𝐚𝐫𝐲𝐚𝐧

Episode 18
Recorded on October 2, 2020
Full details: https://groong.org/podcasts/CoG-ArmAz-Conflict-20201003.html",K96kTH66CM0,"tdewaal,jlibaridian",19,"""tdewaal"",""jlibaridian""",5723422-armenia-azerbaijan-conflict-in-regional-context-libaridian-de-waal-oct-3-2020.mp3,35438726,2949,0:49:09
2020-09-28 07:11:35,WIR,ANN/Groong Week in Review - (Ep #18) - 09/27/2020,"𝐀𝐍𝐍/𝐆𝐫𝐨𝐨𝐧𝐠 𝐖𝐞𝐞𝐤 𝐢𝐧 𝐑𝐞𝐯𝐢𝐞𝐰 - (𝐄𝐩 #𝟏𝟖) - 𝟎𝟗/𝟐𝟕/𝟐𝟎𝟐𝟎

Topics:
- The 29th Anniversary of Armenian Independence;
- Armenia’s foreign policy; 
- Azerbaijan war of disinformation; and lastly
- Opposition trio rally and Tsarukyan’s arrest

Guests
- 𝐀𝐬𝐛𝐞𝐝 𝐊𝐨𝐭𝐜𝐡𝐢𝐤𝐢𝐚𝐧
- 𝐌𝐚𝐫𝐢𝐧𝐞 𝐌𝐚𝐧𝐮𝐜𝐡𝐚𝐫𝐲𝐚𝐧
- 𝐄𝐦𝐢𝐥 𝐒𝐚𝐧𝐚𝐦𝐲𝐚𝐧

Hosts
- 𝐀𝐬𝐛𝐞𝐝 𝐁𝐞𝐝𝐫𝐨𝐬𝐬𝐢𝐚𝐧
- 𝐇𝐨𝐯𝐢𝐤 𝐌𝐚𝐧𝐮𝐜𝐡𝐚𝐫𝐲𝐚𝐧

Website: https://groong.org/podcasts/WiR-20200927.html
Episode 18 | Recorded on September 26, 2020",TtR9Hua1sH8,"akotchikian,esanamyan,mmanucharyan",18,"""akotchikian"",""esanamyan"",""mmanucharyan""",5637460-ann-groong-wir-18-sep-27-2020.mp3,33546840,2791,0:46:31
2020-09-25 22:10:36,COG,"""Velvet Revolution"" Two Years On - Part 1 (Ep #17) - 09/25/2020","“𝐕𝐞𝐥𝐯𝐞𝐭 𝐑𝐞𝐯𝐨𝐥𝐮𝐭𝐢𝐨𝐧” 𝐓𝐰𝐨 𝐘𝐞𝐚𝐫𝐬 𝐎𝐧 - 𝐏𝐚𝐫𝐭 𝟏 - 09/25/2020

Conversations on Groong

It’s been two and a half years since the dramatic popular protests of 2018 that resulted in the resignation of Serge Sargsyan and the subsequent election of Nikol Pashinyan as Prime Minister in Armenia. The change in power, which is commonly referred to as “The Velvet Revolution”, gave many the hope of a more democratic Armenia. Many promises were made in 2018, and mid-way through this administration many of us want to know how the Armenian government is delivering on those promises.
In this Conversation On Groong, we talk to two long-time activists who ended up on opposite sides of the fence on this topic with one becoming a member of parliament while the other a fiery critic of the government. 

𝐌𝐚𝐫𝐢𝐧𝐞 𝐌𝐚𝐧𝐮𝐜𝐡𝐚𝐫𝐲𝐚𝐧 is the president of the Civic Forum NGO. She holds a Masters degree in Educational Management from Yerevan State University. Since 2004, she has been a civic and political activist and has worked with a number of local and international organizations. Her main areas of focus include Nagorno Karabakh, the Armenian Armed Forces, National Security and Foreign Policy.

𝐌𝐢𝐤𝐚𝐞𝐥 𝐙𝐨𝐥𝐲𝐚𝐧 is a member of the National Assembly of Armenia. He has a Ph.D. in history from Yerevan State University, and has taught at the Yerevan State University of Linguistics and Social Sciences, his research focuses on issues of nationalism, conflict and democratization. Currently Zolyan is a member of the standing committee on Foreign Affairs of the National Assembly of Armenia.

Topics:
- Introduction to guests
- Democratization
- Corruption

Guests:
  - 𝐌𝐚𝐫𝐢𝐧𝐞 𝐌𝐚𝐧𝐮𝐜𝐡𝐚𝐫𝐲𝐚𝐧
  - 𝐌𝐢𝐤𝐚𝐞𝐥 𝐙𝐨𝐥𝐲𝐚𝐧

Host:
  - 𝐀𝐬𝐛𝐞𝐝 𝐊𝐨𝐭𝐜𝐡𝐢𝐤𝐢𝐚𝐧
  - 𝐇𝐨𝐯𝐢𝐤 𝐌𝐚𝐧𝐮𝐜𝐡𝐚𝐫𝐲𝐚𝐧
  - 𝐀𝐬𝐛𝐞𝐝 𝐁𝐞𝐝𝐫𝐨𝐬𝐬𝐢𝐚𝐧

Web: https://groong.org/podcasts/CoG-Revolution-Two-Years-on-P1-20200925.html
Episode 17 | Recorded on September 23, 2020",_uKIbawsky0,"mmanucharyan,mzolyan",17,"""mmanucharyan"",""mzolyan""",5610016-cog-velvet-revolution-two-years-on-part-1-17-sep-25-2020.mp3,37435536,3115,0:51:55
2020-09-21 03:41:32,WIR,ANN/Groong Week in Review -  (Ep #16) - 09/20/2020,"𝐀𝐍𝐍/𝐆𝐫𝐨𝐨𝐧𝐠 𝐖𝐞𝐞𝐤 𝐢𝐧 𝐑𝐞𝐯𝐢𝐞𝐰 -  𝟎𝟗/𝟐𝟎/𝟐𝟎𝟐𝟎

Topics:
 - Constitutional Court Appointment
 - Armenia’s Growing National Debt
 - Calls for the Resignation of the Minister of Education
 - Escalated Tensions on the Armenian-Azerbaijan border
    - Armenian Soldier dies amidst escalation
    - Azerbaijan again slams negotiations, turns away Russian AWACS
- Khodorkovsky Publishes New Dossier on Armenian & Azerbaijan
- Bob Dole hired by Embassy of Armenia as a Lobbyist

Guests
- 𝐇𝐫𝐚𝐧𝐭 𝐌𝐢𝐤𝐚𝐞𝐥𝐲𝐚𝐧
- 𝐄𝐦𝐢𝐥 𝐒𝐚𝐧𝐚𝐦𝐲𝐚𝐧
- 𝐀𝐥𝐞𝐧 𝐙𝐚𝐦𝐚𝐧𝐲𝐚𝐧

Hosts
- 𝐀𝐬𝐛𝐞𝐝 𝐁𝐞𝐝𝐫𝐨𝐬𝐬𝐢𝐚𝐧
- 𝐇𝐨𝐯𝐢𝐤 𝐌𝐚𝐧𝐮𝐜𝐡𝐚𝐫𝐲𝐚𝐧

Website: https://groong.org/podcasts/WiR-20200920.html
Episode 16 | Recorded on September 20, 2020",ovGJH6blehU,"hmikaelian,esanamyan,azamanyan",16,"""hmikaelian"",""esanamyan"",""azamanyan""",5531860-ann-groong-wir-16-sep-20-2020.mp3,28189335,2345,0:39:05
2020-09-15 05:17:48,COG,Telecommunications Security in Armenia (Ep #15) - 09/15/2020,"Armenian News Network/Groong: 𝐓𝐞𝐥𝐞𝐜𝐨𝐦𝐦𝐮𝐧𝐢𝐜𝐚𝐭𝐢𝐨𝐧𝐬 𝐒𝐞𝐜𝐮𝐫𝐢𝐭𝐲 𝐢𝐧 𝐀𝐫𝐦𝐞𝐧𝐢𝐚 - 𝐒𝐞𝐩 𝟏𝟓, 𝟐𝟎𝟐𝟎)

Conversations on Groong

Background and formulation of the telecoms market in Armenia

Telecommunications market in Armenia started with the monopoly of the incumbent operator ArmenTel owned jointly by Greek state owned company OTE (90%) and Armenian government (10%). The sale-purchase agreement granted ArmenTel (recently rebranded to VEON) exclusive rights to provide basic telecommunications services including international Internet connectivity, mobile and fixed telephony. ArmenTel’s monopoly remained till 2005 when after a series of negotiations the monopoly on mobile  communication was abolished and the second operator entered the market. 

In 2007 OTE sold its shares to Vimpelcom, a Russian private company operated under Beeline trademark. Shortly after that Armenian government agreed to sell Vimplecom remained 10% of state owned shares in exchange of liberalization of all telecommunication markets. 2008 can be named as a beginning of Armenian liberal telecommunications market. 

Today, Armenia has three major mobile service providers: two (VEON-Armenia and MTS-Armenia) owned by Russian businesses and one (Ucom) owned by a mixed capital of Armenian and Russian rich families. There are also three leading wireline operators: also two Russina (VEON-Armenia and GNC Alpha also known as Rostelecom) and Ucom. 

One of the most recent development on Armenian telecom market has been Ucom’s intention to purchase VEON that failed due to criminal charged have been brought against one of its owners, Gurgen Khachatryan, the son of former head of state revenue service authority Gagik Khachatryan, who has been arrested and charged of misuse of state budget and money laundering. The story did not stop on this, but it is out of the today main discussion topic today.  

Azerbaijan’s stake in Georgia’s Caucasus Online

Over the past few months, we’ve seen a public tussle between Georgian regulatory firms and a Azeri company called NEQSOL which acquired 49% of Caucasus Online, a Georgian telecommunications company. How does this deal affect Armenian national security given that a significant portion of Armenian internet traffic goes through Georgia (including Caucasus Online)?


National Security Issues related to telecommunications

External nation-state threats:
- Interception
- Traffic analysis
- Denial of service

In general the fact of purchasing or controlling shares by the Azerbaijani company does not result in substantial threats for Armenia in terms of  information  security. The company would remain Georgian, be under the control of Georgian government and unless major shareholders would take a risk of illegal spying on Armenian data traffic it would affect the security of international communication of Armenian citizens and government. However, it doesn’t mean that situation will remain to be comfortable for Armenia: risks of interception of both voice and data traffic will be increased unless Armenian authorities take appropriate security measures. But, the news is a good trigger to think how Armenia may secure its connectivity with the world and what should be done to improve resilience of the country’s communications system. 

What can be done to beef up quality of Armenia’s external communications access?

One of the solutions might be Armenian companies investments in trans-Georgian fiber-optic cable.  Georgia has relatively (compared with other countries of the region) liberal telecommunications legislation including enforceable infrastructure sharing regulation. The first step Armenian government must do is to encourage investments in building such a cable system that both Armenian operators and Georgian businesses may benefit from. 


Guest: 𝐃𝐚𝐯𝐢𝐝 𝐒𝐚𝐧𝐝𝐮𝐤𝐡𝐜𝐡𝐲𝐚𝐧 / Դավիթ Սանդուխչյան

Hosts:
- 𝐀𝐬𝐛𝐞𝐝 𝐁𝐞𝐝𝐫𝐨𝐬𝐬𝐢𝐚𝐧
- 𝐇𝐨𝐯𝐢𝐤 𝐌𝐚𝐧𝐮𝐜𝐡𝐚𝐫𝐲𝐚𝐧

Website: https://groong.org/podcasts/CoG-Telco-20200915.html
Episode 15",26-r_lEm7XU,dsandukhchyan,15,"""dsandukhchyan""",5448184-cog-telecommunications-security-in-armenia-15-sep-15-2020.mp3,30877437,2569,0:42:49
2020-09-14 02:47:04,WIR,ANN/Groong Week in Review - (Ep #14) - 09/13/2020,"𝐀𝐍𝐍/𝐆𝐫𝐨𝐨𝐧𝐠 𝐖𝐞𝐞𝐤 𝐢𝐧 𝐑𝐞𝐯𝐢𝐞𝐰 - 𝟎𝟗/𝟏𝟑/𝟐𝟎𝟐𝟎

Topics:
- Electoral Reforms in Armenia
- Journalist Dana Mazalová passes away
- ANSEF Reorganization
- My Step MP Arsen Julfalakyan Resigns from Parliament
- Russian Opposition Leader Navalny’s Poisoning and Recovery
- What is going on in Baku?
    - Azeri pressure on Arms Providers to Armenia
    - Aliyev vs. Aliyeva?
    - Caucasus 2020 Joint Military Exercises and those MIA


Guests
- 𝐀𝐬𝐛𝐞𝐝 𝐊𝐨𝐭𝐜𝐡𝐢𝐤𝐢𝐚𝐧
- 𝐄𝐦𝐢𝐥 𝐒𝐚𝐧𝐚𝐦𝐲𝐚𝐧
- 𝐀𝐥𝐞𝐧 𝐙𝐚𝐦𝐚𝐧𝐲𝐚𝐧

Hosts
- 𝐇𝐨𝐯𝐢𝐤 𝐌𝐚𝐧𝐮𝐜𝐡𝐚𝐫𝐲𝐚𝐧
- 𝐀𝐬𝐛𝐞𝐝 𝐁𝐞𝐝𝐫𝐨𝐬𝐬𝐢𝐚𝐧

Website: https://groong.org/podcasts/WiR-20200913.html
Episode 14 | Recorded on September 13, 2020",PRgdpQepLBc,"hmikaelian,esanamyan,azamanyan",14,"""hmikaelian"",""esanamyan"",""azamanyan""",5429056-ann-groong-wir-14-sep-13-2020.mp3,32370076,2693,0:44:53
2020-09-07 02:19:04,WIR,ANN/Groong Week in Review - (Ep #13) - 09/06/2020,"𝐀𝐍𝐍/𝐆𝐫𝐨𝐨𝐧𝐠 𝐖𝐞𝐞𝐤 𝐢𝐧 𝐑𝐞𝐯𝐢𝐞𝐰 - 𝟎𝟗/𝟎𝟔/𝟐𝟎𝟐𝟎

Topics:
- Adios Madrid?
- A New Repatriation Package & iGorts
- Adios Torosyan?
- Update on Covid in Armenia / State of Emergency
- Panelist Soapboxes

Guests
- 𝐀𝐬𝐛𝐞𝐝 𝐊𝐨𝐭𝐜𝐡𝐢𝐤𝐢𝐚𝐧
- 𝐃𝐚𝐯𝐢𝐝 𝐒𝐚𝐧𝐝𝐮𝐤𝐡𝐜𝐡𝐲𝐚𝐧
- 𝐄𝐦𝐢𝐥 𝐒𝐚𝐧𝐚𝐦𝐲𝐚𝐧

Hosts
- 𝐀𝐬𝐛𝐞𝐝 𝐁𝐞𝐝𝐫𝐨𝐬𝐬𝐢𝐚𝐧
- 𝐇𝐨𝐯𝐢𝐤 𝐌𝐚𝐧𝐮𝐜𝐡𝐚𝐫𝐲𝐚𝐧

Website: https://groong.org/podcasts/WiR-20200906.html
Episode 13 | Recorded on September 6, 2020",mv1jXlQlfTg,"akotchikian,esanamyan,dsandukhchyan",13,"""akotchikian"",""esanamyan"",""dsandukhchyan""",5327428-ann-groong-wir-13-sep-6-2020.mp3,32442485,2699,0:44:59
